Time_s,Vel_X_mms
1.8999999999999015,877.8536375793692
1.9009999999999014,880.2888085319129
1.9019999999999013,882.7259803291353
1.9029999999999012,885.1651008838863
1.903999999999901,887.6061174723612
1.904999999999901,890.0489767304267
1.9059999999999009,892.493624649863
1.9069999999999008,894.940006574675
1.9079999999999007,897.3880671974139
1.9089999999999006,899.837750555507
1.9099999999999004,902.2890000276021
1.9109999999999003,904.7417583299411
1.9119999999999002,907.1959675127733
1.9129999999999001,909.6515689567185
1.9139999999999,912.1085033692449
1.9149999999999,914.5667107810942
1.9159999999998998,917.0261305427764
1.9169999999998997,919.4867013210778
1.9179999999998996,921.9483610955485
1.9189999999998995,924.4110471550994
1.9199999999998993,926.8746960945684
1.9209999999998992,929.3392438113359
1.9219999999998991,931.804625501929
1.922999999999899,934.2707756587278
1.923999999999899,936.7376280666604
1.9249999999998988,939.2051157999049
1.9259999999998987,941.6731712186767
1.9269999999998986,944.1417259660305
1.9279999999998985,946.610710964657
1.9289999999998984,949.0800564138068
1.9299999999998982,951.5496917861464
1.9309999999998981,954.0195458247322
1.931999999999898,956.489546539985
1.932999999999898,958.9596212067119
1.9339999999998978,961.4296963611868
1.9349999999998977,963.8996977982329
1.9359999999998976,966.3695505684035
1.9369999999998975,968.8391789751793
1.9379999999998974,971.3085065722072
1.9389999999998973,973.7774561605717
1.9399999999998971,976.2459497861776
1.940999999999897,978.7139087371303
1.941999999999897,981.1812535411581
1.9429999999998968,983.6479039631241
1.9439999999998967,986.1137790025944
1.9449999999998966,988.5787968914301
1.9459999999998965,991.0428750914442
1.9469999999998964,993.5059302921333
1.9479999999998963,995.9678784084572
1.9489999999998961,998.4286345786821
1.949999999999896,1000.8881131622744
1.950999999999896,1003.3462277378907
1.9519999999998958,1005.8028911013816
1.9529999999998957,1008.2580152639338
1.9539999999998956,1010.7115114501814
1.9549999999998955,1013.1632900965051
1.9559999999998954,1015.6132608492827
1.9569999999998953,1018.0613325633103
1.9579999999998952,1020.5074133002452
1.958999999999895,1022.9514103271224
1.959999999999895,1025.3932301149846
1.9609999999998948,1027.8327783375348
1.9619999999998947,1030.2699598699405
1.9629999999998946,1032.704678787671
1.9639999999998945,1035.1368383653924
1.9649999999998944,1037.5663410760305
1.9659999999998943,1039.9930885898532
1.9669999999998942,1042.416981773655
1.967999999999894,1044.8379206900433
1.968999999999894,1047.2558045968165
1.9699999999998938,1049.6705319464136
1.9709999999998937,1052.0820003854935
1.9719999999998936,1054.4901067545875
1.9729999999998935,1056.8947470878318
1.9739999999998934,1059.295816612846
1.9749999999998933,1061.6932097506956
1.9759999999998932,1064.0868201159385
1.976999999999893,1066.476540516794
1.977999999999893,1068.8622629554136
1.9789999999998928,1071.2438786282924
1.9799999999998927,1073.6212779267044
1.9809999999998926,1075.9943504373766
1.9819999999998925,1078.3629849431745
1.9829999999998924,1080.727069423937
1.9839999999998923,1083.0864910574562
1.9849999999998922,1085.441136220533
1.985999999999892,1087.7908904901963
1.986999999999892,1090.135638645
1.9879999999998919,1092.4752646665024
1.9889999999998917,1094.809651740831
1.9899999999998916,1097.1386822603963
1.9909999999998915,1099.462237825714
1.9919999999998914,1101.7801992474238
1.9929999999998913,1104.0924465483276
1.9939999999998912,1106.398858965718
1.994999999999891,1108.6993149537134
1.995999999999891,1110.9936921858168
1.9969999999998909,1113.2818675575677
1.9979999999998908,1115.563717189379
1.9989999999998906,1117.8391164295228
1.9999999999998905,1120.1079398572022
2.0009999999998906,1122.3700612858872
2.0019999999998905,1124.6253537666682
2.0029999999998904,1126.8736895919149
2.0039999999998903,1129.1149402989697
2.00499999999989,1131.3489766740647
2.00599999999989,1133.575668756386
2.00699999999989,1135.7948858423158
2.00799999999989,1138.006496489805
2.0089999999998898,1140.2103685229638
2.0099999999998897,1142.4063690368032
2.0109999999998895,1144.5943644021252
2.0119999999998894,1146.7742202706372
2.0129999999998893,1148.945801580188
2.013999999999889,1151.1089725602374
2.014999999999889,1153.2635967374722
2.015999999999889,1155.4095369416345
2.016999999999889,1157.5466553114918
2.0179999999998888,1159.6748133010512
2.0189999999998887,1161.7938716859187
2.0199999999998886,1163.9036905698867
2.0209999999998884,1166.004129391683
2.0219999999998883,1168.0950469319453
2.022999999999888,1170.1763013203679
2.023999999999888,1172.2477500430825
2.024999999999888,1174.309249950205
2.025999999999888,1176.3606572636324
2.026999999999888,1178.4018275850003
2.0279999999998877,1180.4326159038797
2.0289999999998876,1182.452876606179
2.0299999999998875,1184.462463482765
2.0309999999998873,1186.4612297382776
2.0319999999998872,1188.449028000187
2.032999999999887,1190.4257103280754
2.033999999999887,1192.391128223102
2.034999999999887,1194.3451326377303
2.035999999999887,1196.2875739856825
2.0369999999998867,1198.2183021520932
2.0379999999998866,1200.1371665039032
2.0389999999998865,1202.0440159005072
2.0399999999998863,1203.9386987045975
2.0409999999998862,1205.8210627932963
2.041999999999886,1207.6909555694508
2.042999999999886,1209.5482239732487
2.043999999999886,1211.3927144940099
2.044999999999886,1213.2242731822635
2.0459999999998857,1215.042745662051
2.0469999999998856,1216.847977143469
2.0479999999998855,1218.639812435486
2.0489999999998854,1220.4180959589737
2.0499999999998852,1222.1826717600272
2.050999999999885,1223.9333835235104
2.051999999999885,1225.6700745868573
2.052999999999885,1227.3925879541446
2.053999999999885,1229.1007663104258
2.0549999999998847,1230.7944520363021
2.0559999999998846,1232.4734872227489
2.0569999999998845,1234.13771368625
2.0579999999998844,1235.786972984137
2.0589999999998843,1237.421106430234
2.059999999999884,1239.0399551107503
2.060999999999884,1240.643359900437
2.061999999999884,1242.231161479016
2.062999999999884,1243.8032003478843
2.0639999999998837,1245.3593168470813
2.0649999999998836,1246.8993511725107
2.0659999999998835,1248.423143393468
2.0669999999998834,1249.930533470401
2.0679999999998833,1251.4213612729768
2.068999999999883,1252.8954665983963
2.069999999999883,1254.3526891899926
2.070999999999883,1255.7928687561157
2.071999999999883,1257.2158449892572
2.0729999999998827,1258.621457585488
2.0739999999998826,1260.0095462641536
2.0749999999998825,1261.3799507878246
2.0759999999998824,1262.7325109825617
2.0769999999998823,1264.0670667584304
2.077999999999882,1265.3834581302833
2.078999999999882,1266.6815252388512
2.079999999999882,1267.96110837206
2.080999999999882,1269.2220479866653
2.0819999999998817,1270.4641847301311
2.0829999999998816,1271.6873594627905
2.0839999999998815,1272.8914132802784
2.0849999999998814,1274.0761875362273
2.0859999999998813,1275.2415238652636
2.086999999999881,1276.3872642062129
2.087999999999881,1277.5132508256318
2.088999999999881,1278.619326341548
2.089999999999881,1279.7053337475454
2.0909999999998807,1280.7711164370273
2.0919999999998806,1281.816518227769
2.0929999999998805,1282.8413833867667
2.0939999999998804,1283.8455566552793
2.0949999999998803,1284.828883274166
2.09599999999988,1285.7912090094826
2.09699999999988,1286.7323801782798
2.09799999999988,1287.6522436747048
2.09899999999988,1288.5506469963038
2.0999999999998797,1289.427438270592
2.1009999999998796,1290.2824662818464
2.1019999999998795,1291.115580498126
2.1029999999998794,1291.9266310985568
2.1039999999998793,1292.715469000802
2.104999999999879,1293.4819458887723
2.105999999999879,1294.225914240579
2.106999999999879,1294.9472273566578
2.107999999999879,1295.6457393881308
2.1089999999998787,1296.3213053653712
2.1099999999998786,1296.9737786553453
2.1109999999998785,1297.6030211054726
2.1119999999998784,1298.2088881642094
2.1129999999998783,1298.7912386682406
2.113999999999878,1299.3499324792272
2.114999999999878,1299.884830513516
2.115999999999878,1300.395794771972
2.116999999999878,1300.8826883700106
2.1179999999998778,1301.345375567769
2.1189999999998776,1301.7837218004265
2.1199999999998775,1302.19759370868
2.1209999999998774,1302.5868591693259
2.1219999999998773,1302.9513873260025
2.122999999999877,1303.291048620029
2.123999999999877,1303.605714821361
2.124999999999877,1303.8952590596625
2.125999999999877,1304.1595558554714
2.1269999999998768,1304.3984811514074
2.1279999999998767,1304.6119123435465
2.1289999999998765,1304.7997311269776
2.1299999999998764,1304.961812470364
2.1309999999998763,1305.0980409229273
2.131999999999876,1305.2083000101586
2.132999999999876,1305.2924748673386
2.133999999999876,1305.3504522724456
2.134999999999876,1305.3821206775685
2.1359999999998758,1305.3873702405044
